tconst	averageRating
tt3409128	8.0
tt3409208	4.0
tt3409224	5.0
tt3409282	6.4
tt3409362	5.3
tt3409392	7.1
tt3409432	7.8
tt3409440	6.7
tt3409442	5.7
tt3409640	4.8
tt3409848	6.7
tt3410054	7.7
tt3410080	6.5
tt3410408	6.8
tt3410440	6.3
tt3410654	7.5
tt3410666	8.4
tt3410834	5.7
tt3410898	6.2
tt3410954	4.7
tt3411028	4.3
tt3411032	7.4
tt3411034	6.4
tt3411076	5.8
tt3411398	3.5
tt3411414	6.7
tt3411420	5.0
tt3411432	5.8
tt3411444	6.7
tt3411556	8.4
tt3411572	5.9
tt3411600	7.0
tt3411666	5.9
tt3411684	6.1
tt3411804	7.9
tt3411808	7.0
tt3411940	3.4
tt3411962	5.2
tt3412034	5.6
tt3412662	3.2
tt3412684	7.6
tt3412738	6.3
tt3412778	6.3
tt3412784	4.9
tt3412858	7.4
tt3412870	8.0
tt3412964	4.9
tt3412968	8.5
tt3412994	6.8
tt3413018	7.0
tt3413116	7.0
tt3413242	3.3
tt3413334	5.7
tt3413358	4.0
tt3413432	5.3
tt3413534	6.1
tt3413622	9.0
tt3413658	7.2
tt3413690	5.5
tt3413692	6.1
tt3413772	6.3
tt3413916	6.3
tt3413926	7.9
tt3414052	5.6
tt3414056	7.1
tt3414164	6.3
tt3414274	5.5
tt3414374	7.5
tt3414424	8.2
tt3414928	2.8
tt3414954	6.2
tt3414960	6.8
tt3414964	2.3
tt3415118	8.9
tt3415150	7.7
tt3415204	6.9
tt3415214	6.7
tt3415324	8.6
tt3415354	4.7
tt3415358	5.1
tt3415374	6.7
tt3415398	8.9
tt3415554	6.5
tt3415566	5.8
tt3415618	6.3
tt3415656	7.8
tt3415660	6.8
tt3415686	3.3
tt3415692	5.4
tt3415724	5.4
tt3415734	7.3
tt3415846	5.0
tt3415992	5.9
tt3416004	7.3
tt3416008	6.5
tt3416090	4.7
tt3416156	9.0
tt3416200	2.9
tt3416386	5.2
tt3416478	6.4
tt3416480	9.2
tt3416532	7.5
tt3416536	6.4
tt3416674	5.0
tt3416742	7.7
tt3416744	7.3
tt3416828	5.7
tt3416908	6.9
tt3417172	3.6
tt3417314	4.9
tt3417316	5.9
tt3417326	4.6
tt3417422	8.6
tt3417444	7.5
tt3417470	6.0
tt3417512	8.3
tt3417608	5.0
tt3417756	6.7
tt3417764	5.7
tt3417786	5.2
tt3417854	7.4
tt3417902	8.2
tt3417906	8.8
tt3417920	7.6
tt3417942	7.8
tt3418064	3.0
tt3418092	7.1
tt3418192	7.3
tt3418214	7.7
tt3418260	6.4
tt3418424	5.6
tt3418604	7.6
tt3418844	4.1
tt3418854	7.3
tt3418898	7.4
tt3418972	5.5
tt3419036	8.0
tt3419056	7.3
tt3419126	5.7
tt3419324	6.1
tt3419620	7.6
tt3419662	7.3
tt3419864	6.7
tt3419880	6.0
tt3419894	6.7
tt3419906	3.2
tt3419966	5.8
tt3420028	5.2
tt3420060	5.4
tt3420064	5.1
tt3420082	7.2
tt3420108	6.0
tt3420392	4.7
tt3420534	6.6
tt3420538	4.0
tt3420684	6.6
tt3420714	7.6
tt3420718	5.3
tt3420726	8.1
tt3420734	7.4
tt3420762	6.5
tt3420844	8.1
tt3420848	6.0
tt3420850	5.7
tt3421036	5.1
tt3421052	6.9
tt3421116	5.0
tt3421124	4.5
tt3421186	5.3
tt3421192	2.1
tt3421204	6.4
tt3421246	5.7
tt3421296	5.1
tt3421318	8.2
tt3421354	6.4
tt3421362	5.4
tt3421394	3.2
tt3421398	6.3
tt3421416	3.1
tt3421426	3.2
tt3421454	7.0
tt3421514	6.0
tt3421614	6.6
tt3421616	4.8
tt3421636	6.2
tt3421730	7.2
tt3421738	4.9
tt3421780	5.7
tt3421786	3.1
tt3421818	3.5
tt3421854	6.7
tt3421966	6.4
tt3422078	7.3
tt3422094	7.4
tt3422124	5.8
tt3422128	6.5
tt3422240	8.3
tt3422244	7.7
tt3422246	6.8
tt3422272	6.0
tt3422314	5.1
tt3422390	6.5
tt3422392	6.8
tt3422416	6.3
tt3422428	5.1
tt3422462	4.6
tt3422490	6.7
tt3422606	6.7
tt3422622	6.3
tt3422640	5.4
tt3422716	4.6
tt3422864	8.2
tt3423370	7.0
tt3423376	5.7
tt3423532	6.0
tt3423700	7.6
tt3424620	7.2
tt3424652	5.3
tt3424668	6.6
tt3424672	5.6
tt3424690	4.8
tt3424722	7.3
tt3424758	5.6
tt3424792	7.5
tt3424812	4.6
tt3424914	6.4
tt3425034	6.6
tt3425108	4.6
tt3425150	8.0
tt3425178	7.7
tt3425182	6.6
tt3425220	8.2
tt3425336	6.6
tt3425402	4.5
tt3425408	3.2
tt3425472	6.3
tt3425640	4.0
tt3425772	6.8
tt3425898	2.7
tt3426030	6.4
tt3426144	6.8
tt3426262	7.8
tt3426268	6.5
tt3426270	3.7
tt3426282	4.9
tt3426284	7.6
tt3426294	6.0
tt3426300	7.1
tt3426354	7.7
tt3426416	6.3
tt3426452	2.2
tt3426532	6.0
tt3426718	8.5
tt3426810	4.2
tt3426858	8.9
tt3426866	8.1
tt3427008	7.9
tt3427142	6.3
tt3427314	5.7
tt3427324	6.7
tt3427556	4.9
tt3427772	8.5
tt3428270	4.3
tt3428308	6.4
tt3428398	4.8
tt3428458	6.1
tt3428606	4.3
tt3428882	8.0
tt3428892	6.9
tt3428990	8.7
tt3429014	6.2
tt3429298	2.1
tt3429302	6.8
tt3429322	7.5
tt3429340	4.5
tt3429398	5.8
tt3429498	6.0
tt3429514	6.5
tt3429540	7.2
tt3429618	6.8
tt3429656	6.1
tt3429740	7.7
tt3429758	5.6
tt3429774	3.8
tt3429784	8.1
tt3429816	6.9
tt3429896	6.3
tt3429942	7.0
tt3429952	7.8
tt3429968	6.4
tt3430006	4.5
tt3430022	3.4
tt3430032	6.4
tt3430042	4.2
tt3430416	6.6
tt3430482	5.0
tt3430498	7.1
tt3430548	7.3
tt3430612	8.2
tt3430692	6.8
tt3430694	7.8
tt3430702	3.0
tt3430784	5.0
tt3431016	5.1
tt3431188	5.8
tt3431296	6.9
tt3431342	3.0
tt3431580	8.0
tt3431598	7.1
tt3431694	4.7
tt3431714	4.8
tt3431756	3.1
tt3431782	5.2
tt3431786	5.7
tt3431798	7.0
tt3431806	5.5
tt3431812	6.7
tt3431998	7.5
tt3432010	6.5
tt3432024	4.6
tt3432194	7.2
tt3432286	5.3
tt3432304	7.8
tt3432330	6.5
tt3432420	5.7
tt3432434	4.3
tt3432552	5.3
tt3432586	6.6
tt3432698	8.2
tt3432782	7.8
tt3432886	6.1
tt3432888	3.3
tt3433074	4.3
tt3433144	3.9
tt3433158	7.6
tt3433160	6.1
tt3433170	4.9
tt3433260	6.7
tt3433276	2.7
tt3433292	4.3
tt3433358	6.4
tt3433586	9.0
tt3433600	6.6
tt3433622	5.7
tt3433632	6.6
tt3433668	4.7
tt3433748	4.6
tt3433874	5.5
tt3434122	8.2
tt3434326	9.0
tt3435334	7.3
tt3435526	4.6
tt3435570	5.6
tt3435612	6.0
tt3435632	4.3
tt3436038	5.3
tt3436064	7.8
tt3436066	7.2
tt3436572	4.0
tt3437054	4.4
tt3437164	1.1
tt3437240	1.8
tt3437354	6.5
tt3437372	7.6
tt3437472	7.0
tt3437498	7.9
tt3437514	6.7
tt3437608	7.9
tt3437718	6.8
tt3437722	8.0
tt3437786	8.8
tt3437858	5.5
tt3437996	4.4
tt3438208	6.8
tt3438252	8.2
tt3438354	7.0
tt3438508	7.7
tt3438514	6.5
tt3438610	7.9
tt3438720	4.4
tt3438754	7.4
tt3438802	7.4
tt3439114	3.4
tt3439198	7.4
tt3439314	8.7
tt3439430	5.0
tt3439562	6.8
tt3439694	7.6
tt3439748	7.5
tt3439758	6.4
tt3439890	5.5
tt3440132	6.3
tt3440154	6.5
tt3440246	7.8
tt3440708	6.6
tt3441002	6.1
tt3441176	8.3
tt3441228	6.9
tt3441238	8.3
tt3441274	8.6
tt3441366	2.3
tt3441816	8.0
tt3441840	8.3
tt3442006	6.4
tt3442018	8.1
tt3442302	2.4
tt3442634	6.3
tt3442724	9.2
tt3442726	5.4
tt3442788	7.2
tt3442840	8.8
tt3442844	1.5
tt3442990	5.8
tt3443150	8.8
tt3443178	5.4
tt3443208	3.4
tt3443288	4.0
tt3443312	5.7
tt3443476	5.2
tt3443484	6.8
tt3443496	6.3
tt3443500	7.7
tt3443538	6.5
tt3443610	7.2
tt3443810	8.0
tt3443904	5.4
tt3444008	6.5
tt3444018	7.4
tt3444184	4.9
tt3444206	3.3
tt3444312	6.8
tt3444514	7.1
tt3444616	6.2
tt3444650	5.7
tt3444660	4.1
tt3445004	6.7
tt3445010	6.4
tt3445074	8.9
tt3445270	8.0
tt3445280	4.6
tt3445292	5.4
tt3445306	4.2
tt3445390	8.0
tt3445408	7.1
tt3445438	5.4
tt3445484	6.9
tt3445580	6.3
tt3445590	9.0
tt3445640	8.9
tt3445702	7.3
tt3446062	6.7
tt3446066	7.4
tt3446098	6.9
tt3446132	7.1
tt3446326	7.8
tt3446330	6.7
tt3446426	7.6
tt3446626	7.0
tt3446852	6.1
tt3446862	6.0
tt3446876	6.8
tt3446906	5.5
tt3446908	7.1
tt3447056	5.6
tt3447120	8.5
tt3447126	5.4
tt3447228	8.1
tt3447294	7.0
tt3447364	7.6
tt3447450	7.7
tt3447462	7.5
tt3447676	5.3
tt3447810	7.4
tt3447830	5.0
tt3447876	3.7
tt3447878	7.1
tt3447950	7.9
tt3447960	7.8
tt3448124	3.2
tt3448226	6.1
tt3448854	8.2
tt3449006	5.1
tt3449040	6.3
tt3449094	8.3
tt3449200	6.4
tt3449238	6.0
tt3449292	8.0
tt3449302	3.0
tt3449320	4.9
tt3449322	4.4
tt3449500	7.2
tt3449560	7.2
tt3449588	4.8
tt3449598	2.1
tt3449628	7.4
tt3449658	5.9
tt3449664	5.8
tt3449670	1.7
tt3449740	7.2
tt3449788	6.0
tt3449978	3.5
tt3450000	8.9
tt3450028	6.2
tt3450112	6.2
tt3450116	4.2
tt3450134	4.1
tt3450178	5.0
tt3450262	7.6
tt3450290	5.6
tt3450324	7.6
tt3450326	7.6
tt3450432	9.2
tt3450650	4.4
tt3450858	8.1
tt3450900	6.1
tt3450958	7.4
tt3451096	6.8
tt3451230	6.4
tt3451254	6.4
tt3451314	7.4
tt3451330	4.9
tt3451350	5.6
tt3451406	8.2
tt3451490	5.9
tt3451498	6.1
tt3451500	5.3
tt3451526	7.5
tt3451624	6.7
tt3451660	5.6
tt3451700	6.7
tt3451716	6.7
tt3451720	6.6
tt3451956	3.2
tt3451968	6.2
tt3451984	4.4
tt3452390	7.1
tt3452434	8.4
tt3452622	3.2
tt3452710	5.6
tt3452742	6.6
tt3452748	8.4
tt3452884	8.5
tt3452948	6.7
tt3452966	7.7
tt3453008	7.6
tt3453052	6.7
tt3453106	8.2
tt3453580	3.3
tt3453600	6.7
tt3453648	3.7
tt3453844	7.2
tt3453938	8.1
tt3453964	6.2
tt3454026	8.3
tt3454070	5.1
tt3454104	7.0
tt3454148	7.0
tt3454430	3.8
tt3454566	5.4
tt3454574	6.5
tt3454612	6.2
tt3454658	5.3
tt3454828	7.5
tt3454856	6.7
tt3454974	6.2
tt3455080	5.7
tt3455082	7.8
tt3455108	7.6
tt3455126	8.9
tt3455204	6.8
tt3455214	5.2
tt3455224	8.3
tt3455238	7.1
tt3455326	5.3
tt3455374	8.4
tt3455384	5.5
tt3455414	8.0
tt3455418	7.2
tt3455434	8.5
tt3455724	6.5
tt3455730	6.5
tt3455740	5.7
tt3455822	8.0
tt3455826	4.9
tt3455830	6.6
tt3455850	6.7
tt3455894	6.3
tt3455996	4.2
tt3456012	7.7
tt3456064	7.8
tt3456090	7.2
tt3456124	5.6
tt3456206	5.4
tt3456234	8.0
tt3456238	4.4
tt3456262	9.2
tt3456264	5.5
tt3456350	8.7
tt3456414	6.5
tt3456464	4.8
tt3456494	6.6
tt3456552	4.9
tt3456784	5.5
tt3456808	5.8
tt3456970	5.3
tt3457138	5.7
tt3457144	6.3
tt3457292	4.9
tt3457372	5.8
tt3457376	7.4
tt3457380	4.1
tt3457450	8.1
tt3457470	6.2
tt3457486	4.5
tt3457494	7.0
tt3457508	5.1
tt3457692	7.1
tt3457704	7.5
tt3457734	5.4
tt3457738	7.1
tt3457790	6.9
tt3457798	8.3
tt3458118	7.1
tt3458196	7.7
tt3458220	7.1
tt3458234	6.4
tt3458236	6.5
tt3458254	4.4
tt3458510	5.1
tt3458550	6.8
tt3458560	7.0
tt3458568	6.1
tt3458628	7.7
tt3458730	7.6
tt3458756	7.7
tt3458760	5.6
tt3458776	7.2
tt3459004	4.4
tt3459090	6.3
tt3459348	7.9
tt3459430	6.1
tt3459472	6.0
tt3459906	5.7
tt3460062	6.3
tt3460064	6.7
tt3460082	6.8
tt3460084	6.6
tt3460110	5.6
tt3460152	6.4
tt3460184	5.5
tt3460252	7.8
tt3460278	4.8
tt3460560	8.9
tt3460758	9.0
tt3460884	6.8
tt3460918	2.2
tt3460922	5.1
tt3460944	7.4
tt3461146	6.2
tt3461252	8.1
tt3461274	7.3
tt3461412	6.4
tt3461492	8.5
tt3461524	7.0
tt3461578	7.7
tt3461658	4.4
tt3461726	7.4
tt3461810	8.0
tt3461828	4.4
tt3461856	7.2
tt3461882	6.8
tt3461900	6.2
tt3461908	6.2
tt3462002	6.8
tt3462146	6.2
tt3462466	8.6
tt3462474	5.1
tt3462482	8.4
tt3462540	5.6
tt3462582	9.2
tt3462616	1.2
tt3462664	6.0
tt3462676	7.2
tt3462696	2.8
tt3462710	5.1
tt3462828	6.2
tt3462834	8.8
tt3462880	4.4
tt3462892	5.6
tt3462896	6.9
tt3462926	6.7
tt3463004	6.6
tt3463014	7.2
tt3463080	8.4
tt3463082	6.1
tt3463090	8.1
tt3463106	5.5
tt3463230	6.5
tt3463244	6.0
tt3463250	7.6
tt3463282	4.0
tt3463298	6.2
tt3463312	3.8
tt3463560	7.0
tt3463588	6.3
tt3463738	3.3
tt3463848	3.9
tt3463854	7.7
tt3463878	5.2
tt3463940	4.2
tt3464018	7.2
tt3464234	7.9
tt3464290	5.6
tt3464378	7.4
tt3464466	5.1
tt3464502	8.6
tt3464744	5.1
tt3464902	7.1
tt3465026	4.5
tt3465074	5.0
tt3465084	5.6
tt3465186	4.6
tt3465208	4.3
tt3465294	5.9
tt3465302	5.6
tt3465304	4.5
tt3465338	6.8
tt3465456	5.3
tt3465476	6.0
tt3465488	2.8
tt3465570	3.3
tt3465606	6.9
tt3465618	7.4
tt3465710	7.0
tt3465910	7.3
tt3465916	7.4
tt3465996	6.7
tt3466094	9.2
tt3466122	5.5
tt3466246	4.9
tt3466248	5.4
tt3466252	8.5
tt3466376	8.7
tt3466380	4.0
tt3466476	5.2
tt3466518	8.7
tt3466778	6.5
tt3466816	2.3
tt3466866	6.8
tt3466888	8.5
tt3466962	4.2
tt3467212	7.4
tt3467254	3.1
tt3467314	8.6
tt3467362	6.3
tt3467412	5.8
tt3467440	5.1
tt3467452	4.6
tt3467460	9.1
tt3467462	6.3
tt3467522	8.6
tt3467794	7.0
tt3467900	6.1
tt3467906	9.2
tt3467914	6.3
tt3467954	7.4
tt3468238	8.8
tt3468298	4.9
tt3468316	7.5
tt3468352	5.8
tt3468354	6.6
tt3468392	7.4
tt3468566	6.2
tt3468612	6.2
tt3468698	3.7
tt3468754	7.3
tt3468802	8.2
tt3468824	7.5
tt3468922	7.6
tt3468974	6.6
tt3468988	6.0
tt3469046	6.3
tt3469112	7.2
tt3469244	5.8
tt3469270	7.4
tt3469284	1.6
tt3469330	6.4
tt3469386	6.4
tt3469420	5.8
tt3469440	5.3
tt3469518	5.7
tt3469592	6.5
tt3469676	7.5
tt3469718	6.5
tt3469798	5.9
tt3469910	6.7
tt3469918	7.3
tt3469960	6.6
tt3469964	7.2
tt3470184	7.6
tt3470192	7.6
tt3470314	6.8
tt3470418	7.6
tt3470530	8.1
tt3470600	7.1
tt3470610	5.6
tt3470656	3.3
tt3470676	6.2
tt3470732	4.9
tt3470762	5.2
tt3470790	5.9
tt3470838	8.1
tt3470880	8.1
tt3470918	3.0
tt3470928	6.2
tt3470968	8.5
tt3471010	6.5
tt3471022	7.1
tt3471098	6.2
tt3471264	8.5
tt3471316	8.2
tt3471322	8.2
tt3471388	6.2
tt3471400	8.2
tt3471440	7.7
tt3471472	8.5
tt3471498	6.5
tt3471520	4.9
tt3471528	1.1
tt3471554	5.9
tt3471578	8.0
tt3471592	7.5
tt3471852	5.8
tt3471946	7.2
tt3471964	4.8
tt3472210	7.0
tt3472586	6.9
tt3472714	4.8
tt3472754	9.0
tt3472798	7.6
tt3472892	5.1
tt3472894	8.2
tt3472928	6.4
tt3473032	6.5
tt3473046	7.8
tt3473064	8.2
tt3473092	4.1
tt3473390	6.0
tt3473410	6.5
tt3473414	8.3
tt3473418	7.2
tt3473596	6.1
tt3473874	3.3
tt3474438	6.2
tt3474462	6.0
tt3474468	4.9
tt3474596	8.6
tt3474600	7.8
tt3474602	7.8
tt3474720	6.4
tt3474752	5.1
tt3474788	7.5
tt3474790	4.1
tt3474978	5.0
tt3474994	6.9
tt3475002	7.4
tt3475020	4.8
tt3475058	5.3
tt3475160	7.5
tt3475186	6.8
tt3475504	6.4
tt3475536	6.5
tt3475540	4.6
tt3475596	6.1
tt3475760	7.4
tt3475798	7.9
tt3475952	6.2
tt3476012	1.0
tt3476290	7.9
tt3476368	5.1
tt3476372	7.4
tt3476412	7.3
tt3476464	4.9
tt3476472	4.5
tt3476480	6.8
tt3476548	8.2
tt3476590	7.1
tt3476694	6.0
tt3476724	6.0
tt3476780	6.9
tt3476838	6.0
tt3477042	9.1
tt3477064	3.8
tt3477070	5.8
tt3477172	7.0
tt3477214	6.2
tt3477284	7.4
tt3477480	7.4
tt3477498	5.3
tt3477534	8.6
tt3477546	6.4
tt3477554	6.0
tt3477564	7.5
tt3477620	3.7
tt3477732	2.5
tt3477734	4.7
tt3477744	6.6
tt3477752	5.2
tt3477762	6.5
tt3478046	6.0
tt3478140	6.9
tt3478160	7.9
tt3478186	4.5
tt3478204	8.3
tt3478226	7.7
tt3478232	5.8
tt3478444	8.0
tt3478510	7.2
tt3478536	5.3
tt3478564	7.6
tt3478868	6.5
tt3478884	7.2
tt3478962	7.1
tt3478978	7.7
tt3479072	6.9
tt3479126	7.9
tt3479180	6.6
tt3479208	6.8
tt3479250	6.9
tt3479316	6.1
tt3479530	7.5
tt3479540	6.5
tt3479552	6.5
tt3479564	8.3
tt3479624	6.1
tt3479640	5.7
tt3479676	6.1
tt3479858	6.8
tt3480056	5.6
tt3480110	6.1
tt3480136	9.5
tt3480146	6.2
tt3480158	6.4
tt3480164	6.6
tt3480172	7.2
tt3480182	5.6
tt3480386	5.5
tt3480446	6.0
tt3480662	3.2
tt3480796	4.2
tt3480886	6.4
tt3480942	7.7
tt3480982	6.8
tt3481000	3.9
tt3481210	2.4
tt3481338	8.2
tt3481622	8.0
tt3481634	5.2
tt3481756	8.8
tt3481826	6.1
tt3481996	5.0
tt3482000	5.8
tt3482032	6.2
tt3482042	8.6
tt3482062	5.1
tt3482500	7.8
tt3482696	4.4
tt3482790	6.0
tt3482818	5.4
tt3483174	5.2
tt3483194	7.0
tt3483588	7.0
tt3483596	3.4
tt3483612	6.7
tt3483644	7.3
tt3483646	5.5
tt3483672	6.8
tt3483708	7.9
tt3483712	6.1
tt3483752	7.0
tt3483868	8.0
tt3484006	7.2
tt3484128	5.8
tt3484266	6.2
tt3484284	7.0
tt3484292	9.1
tt3484312	6.6
tt3484324	6.5
tt3484340	6.8
tt3484360	6.9
tt3484466	6.9
tt3484576	6.6
tt3484728	8.0
tt3484796	4.0
tt3484800	5.3
tt3484812	5.2
tt3484828	7.6
tt3484860	7.1
tt3484862	6.4
tt3484878	8.6
tt3485054	6.2
tt3485114	5.2
tt3485118	8.3
tt3485166	6.6
tt3485192	5.3
tt3485690	7.2
tt3485702	5.3
tt3485704	6.9
tt3485732	6.3
tt3485752	6.0
tt3485754	6.2
tt3485800	6.3
tt3485880	4.6
tt3485972	8.4
tt3486080	4.9
tt3486096	6.5
tt3486134	4.8
tt3486210	4.6
tt3486256	6.9
tt3486358	4.4
tt3486542	6.5
tt3486626	5.4
tt3486684	7.1
tt3486826	3.9
tt3487082	5.3
tt3487170	6.8
tt3487278	8.0
tt3487302	6.4
tt3487306	9.1
tt3487404	7.2
tt3487406	7.0
tt3487526	5.9
tt3487600	7.0
tt3487610	6.1
tt3487628	6.3
tt3487886	7.6
tt3487902	7.0
tt3487994	5.7
tt3488056	3.4
tt3488184	5.6
tt3488218	6.5
tt3488220	6.8
tt3488328	5.1
tt3488350	6.4
tt3488354	9.1
tt3488404	5.6
tt3488418	5.2
tt3488462	6.6
tt3488668	6.5
tt3488710	7.3
tt3489098	8.1
tt3489234	5.9
tt3489246	6.1
tt3489334	6.5
tt3489470	6.5
tt3489526	6.7
tt3489786	8.6
tt3489996	7.8
tt3490320	5.9
tt3490438	5.5
tt3490718	6.5
tt3490810	4.5
tt3491732	6.8
tt3491962	5.4
tt3492076	7.4
tt3492080	7.4
tt3492084	7.8
tt3492290	6.7
tt3492330	5.6
tt3492436	7.2
tt3492686	2.6
tt3492714	6.7
tt3492838	7.1
tt3492882	7.6
tt3492900	7.5
tt3492978	8.7
tt3493128	7.5
tt3493460	5.7
tt3493546	7.0
tt3493870	5.3
tt3493902	5.6
tt3494154	4.3
tt3494184	7.0
tt3494502	4.7
tt3494584	5.1
tt3494610	3.7
tt3494676	4.6
tt3495000	7.3
tt3495026	7.1
tt3495030	7.5
tt3495034	8.2
tt3495174	7.0
tt3495184	5.7
tt3495644	6.2
tt3495666	5.4
tt3495774	6.1
tt3495794	5.9
tt3495832	5.5
tt3495926	4.0
tt3495974	2.6
tt3495988	6.0
tt3496044	8.4
tt3496048	6.0
tt3496054	7.2
tt3496066	5.9
tt3496094	5.9
tt3496286	5.5
tt3496334	7.6
tt3496372	4.6
tt3496380	7.6
tt3496526	5.4
tt3496742	7.4
tt3496790	5.0
tt3496818	6.5
tt3497328	4.8
tt3497340	7.9
tt3497384	6.3
tt3497392	4.6
tt3497524	5.8
tt3497596	7.5
tt3497630	6.8
tt3497674	6.4
tt3497816	6.7
tt3497828	8.3
tt3498050	5.2
tt3498078	4.5
tt3498364	5.9
tt3498440	7.0
tt3498494	6.2
tt3498590	4.7
tt3498620	6.4
tt3498658	5.4
tt3498678	5.2
tt3498730	4.8
tt3498758	6.4
tt3498820	7.8
tt3498918	6.0
tt3498950	6.8
tt3498970	8.3
tt3499048	7.5
tt3499084	7.3
tt3499096	7.1
tt3499104	4.4
tt3499142	8.6
tt3499176	3.8
tt3499252	6.9
tt3499300	5.3
tt3499358	3.3
tt3499424	4.0
tt3499458	3.5
tt3499542	7.6
tt3499562	8.7
tt3499632	5.4
tt3499748	6.8
tt3499754	4.4
tt3499870	6.8
tt3499966	3.1
tt3499982	7.2
tt3500068	5.8
tt3500130	4.3
tt3500258	6.0
tt3500478	6.4
tt3500496	6.6
tt3500500	6.1
tt3500528	7.9
tt3500544	5.8
tt3500546	8.3
tt3500600	7.3
tt3500644	5.9
tt3500702	8.0
tt3500724	3.0
tt3500792	6.4
tt3500888	7.3
tt3500918	6.2
tt3500940	6.9
tt3501000	6.3
tt3501046	6.5
tt3501058	7.8
tt3501112	5.7
tt3501232	8.3
tt3501410	6.4
tt3501416	7.3
tt3501492	2.5
tt3501590	5.5
tt3501632	7.9
tt3501686	6.3
tt3501702	5.5
tt3501768	8.3
tt3501904	7.1
tt3501924	6.2
tt3501980	6.7
tt3501994	7.4
tt3502210	8.0
tt3502284	5.5
tt3502318	6.4
tt3502404	7.3
tt3502416	8.5
tt3502464	2.7
tt3502488	6.7
tt3502754	6.6
tt3502760	5.8
tt3502802	2.7
tt3502826	4.0
tt3502932	7.1
tt3502948	8.0
tt3503004	7.6
tt3503038	8.9
tt3503068	6.0
tt3503094	8.0
tt3503318	7.8
tt3503326	8.2
tt3503406	6.2
tt3503410	4.8
tt3503454	4.3
tt3503460	5.4
tt3503570	8.3
tt3503726	8.8
tt3503754	8.8
tt3503838	5.1
tt3503840	4.5
tt3503902	5.7
tt3503924	6.7
tt3504048	6.8
tt3504158	4.8
tt3504226	7.6
tt3504542	6.8
tt3504574	6.2
tt3504590	5.3
tt3504604	6.8
tt3504810	7.3
tt3504824	5.5
tt3504830	5.3
tt3504836	4.7
tt3505016	6.2
tt3505042	5.6
tt3505060	7.7
tt3505094	6.8
tt3505298	4.9
tt3505422	6.7
tt3505458	7.9
tt3505600	7.4
tt3505682	6.3
tt3505712	5.7
tt3505754	3.9
tt3505780	8.3
tt3505786	7.0
tt3505800	7.0
tt3505804	7.6
tt3505812	5.7
tt3505848	5.4
tt3505898	8.8
tt3505916	8.0
tt3505936	7.6
tt3505950	5.8
tt3506202	7.1
tt3506216	5.5
tt3506224	5.7
tt3506268	2.8
tt3506302	5.7
tt3506386	7.1
tt3506398	6.6
tt3506476	5.7
tt3506542	2.3
tt3506606	6.8
tt3506804	7.4
tt3506934	7.6
tt3506970	7.8
tt3507138	6.0
tt3507466	5.2
tt3507558	4.8
tt3507676	4.4
tt3507702	6.3
tt3507794	6.1
tt3508082	5.9
tt3508112	6.9
tt3508164	5.4
tt3508188	6.6
tt3508244	5.6
tt3508258	7.3
tt3508268	7.7
tt3508276	8.0
tt3508288	7.2
tt3508452	5.2
tt3508514	4.9
tt3508590	6.5
tt3508640	9.0
tt3508720	6.9
tt3508808	6.5
tt3508810	7.4
tt3508830	6.7
tt3508840	6.3
tt3508850	7.1
tt3508872	7.4
tt3508890	8.2
tt3508958	7.0
tt3508984	4.8
tt3509038	4.1
tt3509078	8.0
tt3509176	7.9
tt3509240	8.6
tt3509346	8.6
tt3509408	5.8
tt3509416	7.2
tt3509420	7.0
tt3509426	6.1
tt3509456	6.0
tt3509522	6.5
tt3509626	6.4
tt3509662	5.7
tt3509700	5.3
tt3509702	5.9
tt3509772	5.9
tt3509778	6.8
tt3509796	6.1
tt3509804	4.8
tt3509862	6.5
tt3509872	5.2
tt3509878	7.1
tt3509908	6.6
tt3509910	7.6
tt3509978	4.1
tt3510092	6.2
tt3510102	7.2
tt3510112	5.6
tt3510280	6.8
tt3510304	6.7
tt3510372	7.7
tt3510434	4.3
tt3510452	6.7
tt3510456	7.5
tt3510480	6.1
tt3510508	4.5
tt3510520	5.2
tt3510646	8.3
tt3510654	7.6
tt3510678	7.6
tt3510684	8.2
tt3510718	5.8
tt3510728	7.0
tt3510820	6.6
tt3510950	8.5
tt3511124	6.8
tt3511164	6.2
tt3511172	7.5
tt3511220	7.2
tt3511234	7.8
tt3511262	8.0
tt3511344	3.5
tt3511362	7.7
tt3511364	3.9
tt3511442	7.0
tt3511510	6.9
tt3511542	6.0
tt3511596	5.0
tt3511734	6.9
tt3511748	7.7
tt3511812	7.5
tt3511846	6.1
tt3511928	5.6
tt3511974	6.3
tt3512066	6.6
tt3512072	7.3
tt3512160	7.1
tt3512280	7.1
tt3512282	6.6
tt3512290	7.5
tt3512486	7.2
tt3512538	7.2
tt3512578	6.5
tt3512606	6.9
tt3512626	6.7
tt3512634	6.0
tt3512640	7.8
tt3512956	4.5
tt3512976	7.4
tt3513054	5.6
tt3513068	5.3
tt3513072	7.5
tt3513180	4.1
tt3513286	7.8
tt3513498	6.7
tt3513586	5.1
tt3513824	7.7
tt3514016	6.5
tt3514116	6.3
tt3514330	5.1
tt3514440	8.9
tt3514532	4.6
tt3514580	7.6
tt3514810	9.0
tt3514828	7.7
tt3514844	7.9
tt3514862	6.9
tt3514864	8.6
tt3514866	6.3
tt3514870	6.6
tt3514938	7.8
tt3514982	7.5
tt3515284	7.2
